date,chrome-version,chrome-interop-2021-aspect-ratio,chrome-interop-2021-flexbox,chrome-interop-2021-grid,chrome-interop-2021-position-sticky,chrome-interop-2021-transforms,firefox-version,firefox-interop-2021-aspect-ratio,firefox-interop-2021-flexbox,firefox-interop-2021-grid,firefox-interop-2021-position-sticky,firefox-interop-2021-transforms,safari-version,safari-interop-2021-aspect-ratio,safari-interop-2021-flexbox,safari-interop-2021-grid,safari-interop-2021-position-sticky,safari-interop-2021-transforms,interop-version,interop-interop-2021-aspect-ratio,interop-interop-2021-flexbox,interop-interop-2021-grid,interop-interop-2021-position-sticky,interop-interop-2021-transforms
2021-03-18,91.0.4442.4 dev,968,920,932,976,735,88.0a1,972,969,913,861,722,122 preview,256,882,911,753,664,-,251,890,847,662,600
2021-03-19,91.0.4449.6 dev,968,919,932,976,735,88.0a1,972,973,913,861,722,122 preview,256,882,911,753,664,-,251,885,847,662,600
2021-03-20,91.0.4449.6 dev,968,919,932,976,735,88.0a1,972,973,913,861,722,122 preview,256,882,911,753,664,-,251,880,847,662,600
2021-03-21,91.0.4449.6 dev,968,919,932,976,735,88.0a1,972,973,912,861,722,122 preview,256,882,911,753,664,-,251,880,846,662,600
2021-03-22,91.0.4449.6 dev,968,921,932,976,735,88.0a1,972,971,912,861,722,122 preview,256,884,911,753,664,-,251,880,846,662,600
2021-03-23,91.0.4449.6 dev,968,923,932,976,735,89.0a1,972,975,913,861,722,122 preview,256,887,911,753,664,-,251,880,847,662,600
2021-03-25,91.0.4449.6 dev,968,923,932,976,735,89.0a1,978,976,913,861,722,122 preview,256,887,911,753,664,-,251,881,847,662,600
2021-03-26,91.0.4449.6 dev,968,923,932,976,737,89.0a1,982,976,913,869,723,122 preview,254,887,911,753,665,-,249,881,847,670,601
2021-03-27,91.0.4449.6 dev,968,923,932,976,736,89.0a1,982,976,913,869,723,122 preview,254,887,911,753,665,-,249,881,847,670,601
2021-03-29,91.0.4449.6 dev,968,923,945,976,736,89.0a1,982,976,913,869,723,122 preview,254,887,924,753,665,-,249,881,860,670,601
2021-03-30,91.0.4449.6 dev,968,923,946,976,736,89.0a1,982,976,913,869,723,122 preview,254,887,924,753,665,-,249,881,860,670,601
2021-03-31,91.0.4449.6 dev,968,923,946,976,736,89.0a1,982,976,913,869,723,122 preview,254,887,924,753,665,-,249,881,860,670,601
2021-04-01,91.0.4449.6 dev,968,923,946,976,738,89.0a1,982,976,913,869,724,123 preview,950,890,926,753,668,-,950,884,863,670,604
2021-04-02,91.0.4449.6 dev,968,923,946,976,738,89.0a1,982,976,913,869,724,123 preview,950,890,926,753,668,-,950,884,863,670,604
2021-04-03,91.0.4449.6 dev,968,923,946,976,738,89.0a1,982,977,913,869,724,123 preview,950,891,926,753,668,-,950,883,863,670,604
2021-04-04,91.0.4449.6 dev,968,923,946,976,738,89.0a1,982,977,913,869,724,123 preview,950,891,926,753,668,-,950,883,863,670,604
2021-04-05,91.0.4449.6 dev,968,923,946,976,738,89.0a1,982,977,912,869,724,123 preview,950,891,926,753,668,-,950,883,862,670,604
2021-04-06,91.0.4449.6 dev,968,923,946,976,751,89.0a1,982,977,913,869,738,123 preview,950,891,926,753,681,-,950,883,863,670,615
2021-04-07,91.0.4449.6 dev,968,923,946,976,751,89.0a1,982,977,913,869,738,123 preview,950,891,926,753,681,-,950,883,863,670,615
2021-04-08,91.0.4449.6 dev,968,923,946,976,751,89.0a1,982,979,913,869,738,123 preview,950,893,926,753,681,-,950,881,863,670,615
2021-04-09,91.0.4449.6 dev,968,922,946,976,751,89.0a1,982,982,913,869,738,123 preview,950,892,926,753,681,-,950,881,863,670,615
2021-04-10,91.0.4449.6 dev,968,922,946,976,751,89.0a1,982,982,912,869,738,123 preview,950,892,926,753,681,-,950,881,862,670,615
2021-04-11,91.0.4449.6 dev,968,923,946,976,751,89.0a1,982,983,912,869,738,123 preview,950,892,927,753,681,-,950,882,862,670,615
2021-04-12,91.0.4449.6 dev,968,923,946,976,751,89.0a1,982,983,912,869,738,123 preview,950,892,926,753,681,-,950,882,862,670,615
2021-04-13,91.0.4449.6 dev,968,923,946,976,751,89.0a1,982,983,913,869,738,123 preview,950,892,926,753,681,-,950,882,863,670,615
2021-04-14,91.0.4469.4 dev,968,931,946,976,753,89.0a1,982,983,913,869,738,123 preview,950,892,926,753,681,-,950,885,863,670,616
2021-04-15,91.0.4472.10 dev,968,932,945,880,755,89.0a1,982,983,913,869,738,123 preview,950,892,926,753,681,-,950,887,863,575,617
2021-04-16,91.0.4472.10 dev,968,932,945,880,755,89.0a1,982,983,913,869,738,123 preview,950,892,926,753,681,-,950,887,863,575,617
2021-04-17,91.0.4472.10 dev,968,932,944,880,755,89.0a1,982,983,912,869,738,123 preview,950,892,925,753,681,-,950,887,862,575,617
2021-04-18,91.0.4472.10 dev,968,932,944,880,755,89.0a1,982,983,913,869,738,123 preview,950,892,925,753,681,-,950,887,863,575,617
2021-04-19,91.0.4472.10 dev,968,932,944,880,755,89.0a1,982,983,913,869,738,123 preview,950,892,925,753,681,-,950,887,863,575,617
2021-04-20,91.0.4472.10 dev,968,932,944,880,755,90.0a1,982,984,913,869,738,123 preview,950,892,925,753,681,-,950,887,863,575,617
2021-04-21,91.0.4472.10 dev,968,932,944,880,755,90.0a1,982,984,912,869,738,123 preview,950,892,925,753,681,-,950,887,862,575,617
2021-04-22,91.0.4472.19 dev,968,932,944,880,755,90.0a1,982,984,913,869,738,123 preview,951,892,925,753,681,-,951,887,863,575,617
